18480,Tmax,2016,JUN,75.74000000000001,79.16,76.64,74.30000000000001,72.5,74.30000000000001,71.6,66.02,60.08,67.82,74.48,78.08000000000001,82.94,77.0,74.30000000000001,76.46000000000001,77.18,76.82,82.75999999999999,85.1,84.74000000000001,86.36,86.9,84.2,82.22,88.7,89.96000000000001,85.46000000000001,74.30000000000001,77.72,-999999.0
18480,Tmax,2016,JUL,80.96000000000001,82.58000000000001,82.94,79.7,76.64,79.52,84.2,78.62,77.0,81.32,77.18,82.4,87.80000000000001,90.13999999999999,92.12,93.92,94.82,95.9,84.2,83.84,82.03999999999999,84.56,84.56,79.34,79.7,82.58000000000001,85.64,85.46000000000001,84.2,86.36,85.46000000000001
18480,Tmax,2016,AUG,85.1,89.96000000000001,92.66,88.34,86.36,86.9,84.92,85.46000000000001,85.64,88.52,89.06,79.88,74.84,74.84,74.84,78.62,79.52,82.58000000000001,86.36,91.58000000000001,88.52,86.9,91.4,91.58000000000001,88.88,85.1,83.66,81.5,84.92,85.82,82.94
18480,Tmax,2016,SEP,77.18,74.12,72.86,73.58000000000001,75.74000000000001,80.6,81.32,78.62,82.4,84.2,87.62,85.28,80.06,74.30000000000001,72.32,68.9,69.98,75.2,80.24000000000001,75.02,68.72,69.08000000000001,58.46,56.3,58.46,62.6,64.75999999999999,64.03999999999999,63.68000000000001,66.92,-999999.0
18480,Tmax,2016,OCT,66.2,74.30000000000001,76.46000000000001,78.25999999999999,78.62,73.94,73.22,75.2,68.53999999999999,69.80000000000001,71.78,77.36,72.5,63.5,57.56,62.06,61.88,51.44,55.76,60.980000000000004,60.620000000000005,65.66,68.0,62.42,55.040000000000006,53.06,55.58,58.82,57.56,54.86,47.3
18480,Tmax,2016,NOV,43.16,44.06,57.019999999999996,58.28,59.72,60.620000000000005,59.900000000000006,62.6,70.88,62.24,57.92,59.0,60.620000000000005,56.120000000000005,52.16,41.72,35.06,38.480000000000004,43.879999999999995,49.46,48.56,47.480000000000004,46.94,47.3,48.379999999999995,50.900000000000006,53.6,55.58,52.16,43.52,-999999.0
18480,Tmax,2016,DEC,30.92,28.04,34.7,40.28,37.04,33.62,38.3,29.3,34.34,44.42,44.78,47.84,40.28,28.759999999999998,23.54,24.8,25.34,19.4,19.58,19.939999999999998,21.740000000000002,29.48,32.18,34.34,34.34,29.84,33.8,29.84,37.22,34.52,29.3
18480,Tmax,2017,JAN,23.72,23.9,27.32,29.66,38.480000000000004,40.46,41.72,30.2,22.64,32.36,35.96,35.78,29.12,34.34,37.76,38.480000000000004,42.8,42.44,37.04,35.42,30.74,30.92,29.66,39.38,36.68,29.66,19.4,20.84,31.82,20.479999999999997,15.440000000000001
18480,Tmax,2017,FEB,21.38,26.42,37.58,36.32,38.12,42.980000000000004,49.28,41.72,46.76,46.22,38.3,32.0,24.62,25.34,26.6,29.84,34.7,45.32,45.68,46.76,45.32,45.5,48.74,54.68,54.32,46.58,54.32,60.26,-999999.0,-999999.0,-999999.0
18480,Tmax,2017,MAR,60.44,56.480000000000004,52.7,41.54,46.4,57.379999999999995,57.56,58.1,59.72,51.26,49.28,45.5,48.019999999999996,37.04,35.24,37.04,43.879999999999995,39.2,49.1,48.92,51.44,53.78,53.06,54.32,61.88,60.620000000000005,59.0,48.379999999999995,56.480000000000004,61.34,54.68
18480,Tmax,2017,APR,48.379999999999995,55.58,58.64,66.74000000000001,67.64,65.30000000000001,56.120000000000005,51.620000000000005,41.18,43.52,50.540000000000006,46.04,46.4,52.7,58.82,63.31999999999999,61.16,59.36,60.26,66.92,62.42,57.2,58.28,49.64,52.34,61.16,67.28,71.24000000000001,72.5,74.66,-999999.0
18480,Tmax,2017,MAY,70.34,63.5,66.02,62.96,69.25999999999999,71.6,56.3,70.16,64.94,69.25999999999999,66.02,69.25999999999999,78.98,80.24000000000001,66.38,65.30000000000001,61.16,65.48,58.64,52.16,63.14,55.040000000000006,58.64,62.24,69.98,63.31999999999999,65.84,64.03999999999999,70.52,67.64,64.4
18480,Tmax,2017,JUN,68.9,72.14,76.46000000000001,76.28,74.48,79.52,75.38,75.38,75.38,75.38,75.38,75.38,79.88,65.48,69.98,70.7,77.53999999999999,78.62,66.02,58.46,63.86,73.22,76.82,80.78,81.86,84.2,88.7,89.6,86.36,88.52,-999999.0
18480,Tmax,2017,JUL,87.44,91.94,94.82,91.22,81.68,79.52,77.36,75.92,80.6,78.62,84.2,86.53999999999999,87.44,86.72,89.78,89.96000000000001,90.32,90.5,82.75999999999999,84.56,86.0,87.25999999999999,83.84,81.68,86.0,91.58000000000001,95.9,81.32,80.06,81.32,82.75999999999999
18480,Tmax,2017,AUG,86.72,87.08000000000001,90.13999999999999,78.08000000000001,80.42,85.1,90.86000000000001,92.66,93.38,89.78,88.88,86.36,89.96000000000001,91.76,87.80000000000001,86.72,86.0,86.9,86.9,86.72,82.75999999999999,80.96000000000001,78.80000000000001,80.24000000000001,74.84,76.28,77.53999999999999,80.42,79.88,81.68,75.74000000000001
18480,Tmax,2017,SEP,77.0,80.6,84.74000000000001,89.42,87.08000000000001,77.36,69.08000000000001,80.6,84.56,86.36,88.16,88.88,90.13999999999999,86.53999999999999,88.52,92.66,92.12,91.94,90.86000000000001,88.16,88.52,74.48,73.22,72.68,76.28,78.80000000000001,73.58000000000001,71.24000000000001,68.0,69.08000000000001,-999999.0
18480,Tmax,2017,OCT,69.98,55.040000000000006,55.76,57.56,60.980000000000004,67.28,71.96000000000001,72.86,60.26,58.28,58.64,58.64,60.26,62.06,56.84,60.8,57.56,62.06,66.02,66.56,66.74000000000001,67.46000000000001,70.52,69.44,63.31999999999999,60.26,60.620000000000005,63.5,55.22,51.26,47.66
18480,Tmax,2017,NOV,42.980000000000004,45.68,53.6,53.42,44.42,46.94,49.64,49.46,52.519999999999996,54.68,55.58,57.019999999999996,60.44,57.2,57.92,55.76,56.66,56.84,57.019999999999996,48.2,44.42,29.66,35.24,41.18,44.6,49.28,52.519999999999996,44.42,42.8,47.480000000000004,-999999.0
18480,Tmax,2017,DEC,51.44,52.7,62.42,60.620000000000005,52.34,32.36,24.98,24.98,24.98,24.98,24.98,47.84,50.18,49.64,66.74000000000001,51.8,53.6,53.6,50.0,43.34,48.019999999999996,49.28,52.16,35.42,35.06,39.74,52.879999999999995,51.44,53.06,47.84,40.28
18480,Tmax,2018,JAN,40.28,44.06,49.82,42.980000000000004,40.82,41.18,40.28,37.04,31.82,31.82,47.66,45.5,46.58,40.28,31.46,38.12,40.64,48.379999999999995,30.2,41.72,45.14,43.16,37.22,29.48,23.18,26.42,26.6,28.4,27.86,34.7,40.1
18480,Tmax,2018,FEB,44.78,44.24,44.96,55.400000000000006,54.5,52.16,54.68,58.64,51.08,52.34,60.44,49.82,43.52,50.0,49.46,49.46,49.64,42.44,49.64,51.980000000000004,47.84,53.24,50.36,52.7,42.980000000000004,44.6,47.84,51.08,-999999.0,-999999.0,-999999.0
18480,Tmax,2018,MAR,42.44,49.46,55.040000000000006,53.24,52.7,55.94,58.82,57.2,47.480000000000004,52.519999999999996,54.68,60.620000000000005,63.86,51.44,48.379999999999995,46.04,56.120000000000005,65.84,62.96,58.28,60.44,65.12,71.78,58.82,55.22,57.019999999999996,62.42,66.74000000000001,55.040000000000006,46.4,55.040000000000006
18480,Tmax,2018,APR,64.4,55.58,49.64,54.5,62.06,69.08000000000001,69.80000000000001,63.14,54.32,59.0,65.12,65.66,67.46000000000001,68.36,60.8,61.16,69.08000000000001,73.94,69.98,60.44,47.480000000000004,57.74,66.2,69.80000000000001,72.14,73.03999999999999,74.48,71.24000000000001,71.78,73.58000000000001,-999999.0
18480,Tmax,2018,MAY,73.75999999999999,74.84,73.22,77.53999999999999,71.42,71.78,68.18,62.96,61.7,65.48,59.36,55.400000000000006,59.72,67.28,70.88,74.48,76.28,77.72,74.48,75.56,74.12,74.84,75.02,78.98,77.0,70.7,76.46000000000001,74.66,68.18,68.0,66.74000000000001
18480,Tmax,2018,JUN,68.0,70.52,73.4,75.2,76.82,76.82,76.82,79.88,79.88,79.88,79.88,77.36,81.14,84.92,81.86,79.52,74.66,75.38,74.12,73.94,76.46000000000001,77.0,77.72,76.28,80.24000000000001,81.5,86.53999999999999,88.52,78.25999999999999,80.6,-999999.0
18480,Tmax,2018,JUL,83.84,85.82,85.64,81.32,79.34,80.06,81.32,87.80000000000001,90.32,89.96000000000001,92.66,88.7,84.74000000000001,82.58000000000001,79.88,80.78,80.96000000000001,86.53999999999999,80.96000000000001,81.5,83.66,83.30000000000001,84.56,86.9,82.22,85.82,84.92,83.66,84.92,88.52,89.78
18480,Tmax,2018,AUG,86.9,84.38,82.75999999999999,80.6,82.75999999999999,84.56,82.75999999999999,82.03999999999999,79.52,78.44,75.56,78.08000000000001,78.80000000000001,79.52,82.94,87.44,89.78,86.0,81.14,79.34,83.66,83.84,82.4,86.36,90.13999999999999,91.76,89.6,90.86000000000001,86.0,82.58000000000001,84.92
18480,Tmax,2018,SEP,84.2,84.92,81.68,85.1,88.7,78.25999999999999,73.03999999999999,73.94,74.66,70.52,71.42,76.46000000000001,83.30000000000001,73.58000000000001,72.14,73.22,71.06,71.6,72.86,74.12,75.2,78.44,79.7,83.66,80.96000000000001,63.68000000000001,63.14,70.52,77.53999999999999,77.9,-999999.0
18480,Tmax,2018,OCT,74.30000000000001,69.80000000000001,74.12,73.22,64.03999999999999,61.7,66.38,71.96000000000001,70.34,65.84,66.2,66.02,60.980000000000004,65.30000000000001,67.82,70.7,69.25999999999999,67.64,70.52,71.6,59.540000000000006,58.46,64.03999999999999,66.2,51.26,44.6,50.72,58.64,62.96,64.03999999999999,64.94
18480,Tmax,2018,NOV,62.6,62.78,54.68,58.82,56.3,52.519999999999996,52.7,55.76,53.06,49.82,53.06,53.96,48.56,42.620000000000005,39.019999999999996,40.46,41.9,51.620000000000005,57.2,55.76,53.42,53.78,46.76,38.3,43.879999999999995,52.7,53.96,51.8,51.620000000000005,47.480000000000004,-999999.0
18480,Tmax,2018,DEC,44.24,42.980000000000004,46.4,44.06,47.3,42.980000000000004,37.76,39.019999999999996,47.120000000000005,49.28,45.14,31.82,30.2,40.1,50.0,46.22,48.74,47.84,46.94,38.480000000000004,39.56,42.26,45.32,38.84,45.14,43.52,21.740000000000002,28.759999999999998,30.2,27.32,26.24
18480,Tmax,2019,JAN,24.98,42.44,39.38,41.9,41.72,32.36,28.94,24.259999999999998,19.4,34.52,37.4,40.82,37.76,37.58,40.64,38.66,26.96,36.14,39.019999999999996,40.1,38.66,37.04,41.18,43.879999999999995,43.7,47.120000000000005,40.28,41.36,44.96,47.120000000000005,46.58
18480,Tmax,2019,FEB,38.66,41.72,46.76,50.18,50.900000000000006,46.22,45.14,40.64,42.08,37.94,41.0,48.019999999999996,48.56,44.24,39.2,39.74,40.1,48.56,45.5,49.28,51.08,48.92,47.84,48.019999999999996,42.620000000000005,43.16,35.6,30.56,-999999.0,-999999.0,-999999.0
18480,Tmax,2019,MAR,42.26,50.72,46.58,47.3,51.44,48.56,44.24,48.019999999999996,55.58,57.379999999999995,59.900000000000006,56.3,54.86,52.519999999999996,52.519999999999996,41.0,45.32,54.32,59.72,61.7,53.78,49.82,53.6,37.4,46.04,53.42,56.3,48.019999999999996,38.12,39.019999999999996,46.94
18480,Tmax,2019,APR,47.84,44.42,51.8,55.22,57.92,61.7,55.400000000000006,62.96,59.18,53.96,56.480000000000004,59.0,65.66,57.92,52.7,48.92,46.22,49.64,47.120000000000005,39.56,39.38,41.0,52.519999999999996,56.66,64.03999999999999,63.14,61.16,66.2,67.46000000000001,71.6,-999999.0
18480,Tmax,2019,MAY,56.120000000000005,62.6,56.66,62.06,67.28,73.58000000000001,68.72,55.58,57.92,58.46,60.8,60.8,68.36,74.30000000000001,82.4,78.08000000000001,80.42,72.5,66.56,77.36,75.38,75.92,77.9,78.08000000000001,69.08000000000001,71.06,74.84,82.03999999999999,86.9,86.0,82.94
18480,Tmax,2019,JUN,82.4,82.22,79.52,81.68,81.14,81.14,81.14,83.30000000000001,83.30000000000001,83.30000000000001,83.30000000000001,75.02,71.96000000000001,74.84,74.84,75.92,79.7,73.22,73.22,68.0,73.58000000000001,69.62,77.72,81.68,84.38,85.1,81.5,84.56,75.92,69.62,-999999.0
18480,Tmax,2019,JUL,71.06,77.9,84.2,83.30000000000001,83.66,80.96000000000001,80.24000000000001,85.28,83.30000000000001,84.2,84.74000000000001,74.12,70.34,79.52,71.42,77.72,80.42,66.56,72.86,77.9,77.36,76.1,78.25999999999999,77.72,79.16,78.25999999999999,82.03999999999999,83.66,89.6,89.6,86.72
